{'seed': 0, 'hidden_channels': 2, 'mu': 1.4, 'train_acc': 0.1429, 'val_acc': 0.072, 'test_acc': 0.091, 'icd0': tensor(2.3294), 'icd3': 1.1038864}
{'seed': 0, 'hidden_channels': 2, 'mu': 1.5, 'train_acc': 0.1429, 'val_acc': 0.072, 'test_acc': 0.091, 'icd0': tensor(2.2178), 'icd3': 1.1103274}
{'seed': 0, 'hidden_channels': 2, 'mu': 1.6, 'train_acc': 0.1429, 'val_acc': 0.072, 'test_acc': 0.091, 'icd0': tensor(2.0795), 'icd3': 1.1211057}
{'seed': 0, 'hidden_channels': 2, 'mu': 1.7, 'train_acc': 0.1429, 'val_acc': 0.072, 'test_acc': 0.091, 'icd0': tensor(1.9671), 'icd3': 1.1266776}
{'seed': 0, 'hidden_channels': 2, 'mu': 1.8, 'train_acc': 0.1429, 'val_acc': 0.072, 'test_acc': 0.091, 'icd0': tensor(1.8702), 'icd3': 1.1306076}
{'seed': 0, 'hidden_channels': 2, 'mu': 1.9, 'train_acc': 0.1429, 'val_acc': 0.072, 'test_acc': 0.091, 'icd0': tensor(1.7836), 'icd3': 1.1349944}
{'seed': 0, 'hidden_channels': 2, 'mu': 2.0, 'train_acc': 0.1429, 'val_acc': 0.072, 'test_acc': 0.091, 'icd0': tensor(1.7055), 'icd3': 1.1403116}
{'seed': 0, 'hidden_channels': 4, 'mu': 0, 'train_acc': 0.9714, 'val_acc': 0.74, 'test_acc': 0.754, 'icd0': tensor(2.6577), 'icd3': 0.6676621}
{'seed': 0, 'hidden_channels': 4, 'mu': 0.1, 'train_acc': 0.9643, 'val_acc': 0.736, 'test_acc': 0.755, 'icd0': tensor(2.6216), 'icd3': 0.6910633}
{'seed': 0, 'hidden_channels': 4, 'mu': 0.2, 'train_acc': 0.9643, 'val_acc': 0.746, 'test_acc': 0.757, 'icd0': tensor(2.6380), 'icd3': 0.7171127}
{'seed': 0, 'hidden_channels': 4, 'mu': 0.3, 'train_acc': 0.9643, 'val_acc': 0.75, 'test_acc': 0.763, 'icd0': tensor(2.6675), 'icd3': 0.7447773}
{'seed': 0, 'hidden_channels': 4, 'mu': 0.4, 'train_acc': 0.9643, 'val_acc': 0.75, 'test_acc': 0.764, 'icd0': tensor(2.6981), 'icd3': 0.774814}
{'seed': 0, 'hidden_channels': 4, 'mu': 0.5, 'train_acc': 0.9643, 'val_acc': 0.748, 'test_acc': 0.764, 'icd0': tensor(2.7365), 'icd3': 0.8070906}
{'seed': 0, 'hidden_channels': 4, 'mu': 0.6, 'train_acc': 0.9714, 'val_acc': 0.734, 'test_acc': 0.746, 'icd0': tensor(2.8191), 'icd3': 0.84119064}
{'seed': 0, 'hidden_channels': 4, 'mu': 0.7, 'train_acc': 0.9571, 'val_acc': 0.62, 'test_acc': 0.634, 'icd0': tensor(2.9638), 'icd3': 0.88566047}
{'seed': 0, 'hidden_channels': 4, 'mu': 0.8, 'train_acc': 0.7286, 'val_acc': 0.372, 'test_acc': 0.366, 'icd0': tensor(3.8630), 'icd3': 0.986082}
{'seed': 0, 'hidden_channels': 4, 'mu': 0.9, 'train_acc': 0.6214, 'val_acc': 0.284, 'test_acc': 0.271, 'icd0': tensor(4.0428), 'icd3': 1.0170847}
{'seed': 0, 'hidden_channels': 4, 'mu': 1.0, 'train_acc': 0.5714, 'val_acc': 0.268, 'test_acc': 0.234, 'icd0': tensor(4.0928), 'icd3': 1.0478652}
{'seed': 0, 'hidden_channels': 4, 'mu': 1.1, 'train_acc': 0.4286, 'val_acc': 0.112, 'test_acc': 0.119, 'icd0': tensor(3.9676), 'icd3': 1.1391205}
{'seed': 0, 'hidden_channels': 4, 'mu': 1.2, 'train_acc': 0.35, 'val_acc': 0.128, 'test_acc': 0.13, 'icd0': tensor(3.6931), 'icd3': 1.2900012}
{'seed': 0, 'hidden_channels': 4, 'mu': 1.4, 'train_acc': 0.3214, 'val_acc': 0.12, 'test_acc': 0.124, 'icd0': tensor(3.5763), 'icd3': 1.319705}
{'seed': 0, 'hidden_channels': 4, 'mu': 1.5, 'train_acc': 0.3071, 'val_acc': 0.35, 'test_acc': 0.346, 'icd0': tensor(4.5427), 'icd3': 1.2454232}
{'seed': 0, 'hidden_channels': 4, 'mu': 1.6, 'train_acc': 0.2786, 'val_acc': 0.338, 'test_acc': 0.335, 'icd0': tensor(4.2655), 'icd3': 1.2772824}
{'seed': 0, 'hidden_channels': 4, 'mu': 1.7, 'train_acc': 0.2643, 'val_acc': 0.334, 'test_acc': 0.333, 'icd0': tensor(3.9326), 'icd3': 1.2954175}
{'seed': 0, 'hidden_channels': 4, 'mu': 1.8, 'train_acc': 0.25, 'val_acc': 0.33, 'test_acc': 0.33, 'icd0': tensor(3.7379), 'icd3': 1.3063457}
{'seed': 0, 'hidden_channels': 4, 'mu': 1.9, 'train_acc': 0.25, 'val_acc': 0.326, 'test_acc': 0.33, 'icd0': tensor(3.4988), 'icd3': 1.3108543}
{'seed': 0, 'hidden_channels': 4, 'mu': 2.0, 'train_acc': 0.25, 'val_acc': 0.326, 'test_acc': 0.329, 'icd0': tensor(3.2952), 'icd3': 1.3129158}
{'seed': 0, 'hidden_channels': 8, 'mu': 0, 'train_acc': 0.9857, 'val_acc': 0.77, 'test_acc': 0.804, 'icd0': tensor(2.7585), 'icd3': 0.7167173}
{'seed': 0, 'hidden_channels': 8, 'mu': 0.1, 'train_acc': 0.9857, 'val_acc': 0.782, 'test_acc': 0.819, 'icd0': tensor(2.7639), 'icd3': 0.74674284}
